filename,smiles
62127453.png,CCN1C=C(C=N1)COC2=CC=CC(=C2)CCl
82099383.png,CC1=CC=C(C(=O)N1CC(=O)N2CCOCC2)C#N
74697119.png,C1CN(CCC1C2CC(NN2)C3=CC=CC4=CC=CC=C43)CC5=CC=CC=C5F
60164032.png,CC1=NC(=NN1)C(=O)N[C@H](CC2=CC=C(C=C2)C3=CC=CC=C3)C[C@@H](CO)C(=O)O
34501526.png,CC1=C(C=C(C=C1)C(=O)OC)NC(=O)[C@@H](C(C)C)OC(=O)CCC2=C(C=CC(=C2)OC)OC
53668224.png,C1=NN=C(N1CCCCl)SCC(=O)N
73569725.png,CCOC1=C(C=CC=C1OC)C=NNC(=O)COC2=C(C(=C(C(=C2)C)Cl)C)Br
41476784.png,C[C@@H](C(=O)NNC(=S)NCCC1=CC(=C(C=C1)OC)OC)OC2=CC=C(C=C2)OC
37891938.png,C[C@@H](C(=O)N1CCC[C@H]1C2=C(C=CC(=C2)OC)OC)OC(=O)C3=CN=C(C=C3)OC
79992585.png,CC1CC(CN(C1)CC(=O)NC2=CC=CC=C2C)N
10561997.png,C1COC(=O)CC1CI
65198492.png,CCN(CC(=S)N)C(=O)C1=C(N=NS1)C
84789616.png,COC1=CN=C(N=C1OC)C2(CC2)C(=O)O
32763686.png,CC1=CC=C(S1)C(=O)COC(=O)/C=C/C2=CC=C(C=C2)S(=O)(=O)N3CCC4=CC=CC=C43
56726578.png,CCCC(C(=O)O)NC(=O)C1=CC2=C(N1C)C=C(C=C2OC)OC
32488181.png,CCCNC(=O)C[NH+]1CCN(CC1)C(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCC4=CC=CC=C43
57702909.png,C[Si](C)(C)C1=CC=C(C=C1)N(C2=CC=CC3=C2CCCC3)C4=CC5=C(C=C(C6=CC=CC=C65)N(C7=CC=C(C=C7)[Si](C)(C)C)C8=CC=CC9=C8CCCC9)C1=CC=CC=C14
60701154.png,CC1=CC(=C(C=C1)C(=O)C)OCC(=O)NC(=O)N
39504986.png,C1C[C@H](N(C1)C(=O)C2=C(C=CC(=C2)Cl)Cl)C(=O)NCCC3=CN4C=CC=CC4=N3
36108067.png,CC(C)(C)OC(=O)N1CCN(CC1)CC(=O)N2CCC3=CC=CC=C3C2
84835666.png,C[NH+](CC1NC2C(C(=CS2)C3=CC=CO3)C(=O)N1)CC(=O)NC4=CC=C(C=C4)F
31052966.png,CCOC1=CC=CC=C1NC2=NN=C(S2)SCC(=O)NCCN3C[C@@H](O[C@H](C3)C)C
38504226.png,C1CCC(C1)OC2=CC=C(C=C2)C(=O)NC[C@H](C3=CC(=C(C=C3)F)F)O
37487066.png,CCOC1=C(C=CC=N1)CNC(=O)C2=C(N=C3C=C(C=CC3=C2)F)C
37981921.png,CC(C)[C@@H](C(=O)NCCC1=CC=C(C=C1)F)OC(=O)C2=CC(=CC=C2)NC3=NC=CC=N3
36041006.png,C[C@@H](C(=O)NC[C@@H]1COC2=CC=CC=C2O1)OC(=O)C3=NN(C(=N3)C4=CC=CS4)C5=CC=CC=C5
79331091.png,CC(=CC1=CC(=C(C=C1)OC(F)F)OC)C=O
60053632.png,CC(C)(C)OC(=O)N1CCC[C@@H](C1)C(=O)NC2C3CC4CC(C3)CC2C4
82985509.png,CCCC(CCC)C(C1=CCCCCC1)N
93451037.png,C[C@H](C1=CC=C(C=C1)NC(=O)N)NCCCS(=O)(=O)C
7385.png,C1=CC(=C(C=C1S(=O)(=O)O)N)O
80331166.png,CCNC(C)C1=CC(=NC=C1)OC2=C(C=C(C=C2)Br)F
20854500.png,CCOCCCNC(=O)C1=CC(=NC2=CC=CC=C21)NC3=CC=C(C=C3)OCC
16448509.png,CC1=CC(=CC(=O)N1C)NCCC2=CNC3=CC=CC=C32
19637089.png,CC1=C(C(=CC=C1)C)NC(=O)CSC2=NN=C(N2CC=C)C(C)OC3=CC(=C(C=C3)C)C
61366391.png,CC1=CC(=C(C=C1)NC(=O)CC2CCCN2)C(=O)OC
15356867.png,C(CC#CCO)/C=C/C=C/CO
92777240.png,C[C@H](C(=O)NCCC1=CCCCC1)SC2=NN=C(N2C)C3=CC(=CC=C3)OC
71561842.png,C\1[C@@H](ON/C1=C/2\C=CC=CC2=O)CC3=CC=CC=C3
34702132.png,CNC(=O)C1=CC(=CC=C1)NC(=O)COC(=O)CN2C3=CC=CC=C3OC2=O
8732703.png,C[C@H](C1=C(C=C(C=C1)F)F)NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3CC3
15208599.png,CC1CCC2C(C1)C3=CC=CC=C3N(C2(C)C)C
15263530.png,CN1CC[C@]2([C@@H]1CCC[C@H]2O)C3=CC=CC=C3[N+](=O)[O-]
54229240.png,CC(C)C[C@@H](C(=O)OC)N([C@@H]1COC2=C1C=CC=C2OC)C(=O)C(CC3=CC=CC=C3)NC(=O)C
37416032.png,CC1=CSC(=N1)SCC2=C(OC3=CC=CC=C32)C(=O)N(C)CC4=CC=C(C=C4)C(=O)OC
56098.png,CC1(C2CCC1(C(=O)N(C2=O)CCCN3CCN(CC3)C4=CC=C(C=C4)Cl)C)C
72552023.png,C1CCC2C(C1)N3C=C(C(=O)C4C3C(O2)C(CC4)N5CCCC(C5)O)C(=O)NCCN6CCCC6
54401256.png,C(C(=O)O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F
45171616.png,CC(C)(CNC(=O)CN1CC(OC2=CC=CC=C2C1)C3=CC=CC=C3)N4CCOCC4
22306774.png,CC1=CC(=C(C(=C1)S(=O)(=O)C2=CC=CC=C2)OC)NCC(=O)NC3=CC=C(C=C3)I
92377276.png,CC[C@H](C)N([C@@H]1CCS(=O)(=O)C1)C(=O)COC(=O)C2=CC3=C(S2)C4=CC=CC=C4CC3
25418668.png,C[C@H](C(=O)NC1=C(C=CC(=C1)C(F)(F)F)Cl)OC(=O)C2=CC=CC=C2C(=O)C3=CC=C(C=C3)Cl
4215816.png,CC1=C(N=C(S1)N=C2C=C(OC3=C2C=C(C=C3)OCC#N)C4=CC=C(C=C4)OC)C5=C(C=C(C=C5)OC)OC
26197465.png,CCCOC1=CC=C(C=C1)OC(=O)C2=NN(C(=O)C3=CC=CC=C32)C4=CC=CC=C4
96978452.png,COC1=NC=CC(=C1)[C@H]2C3=C(CCN2)C=CC(=C3)Cl
73985603.png,COC1=C(C=CC(=C1)C=CC(=O)O)OCC2=CC(=CC(=C2)OCCCCCCCl)COC3=C(C=C(C=C3)C=CC(=O)OC)OC
7398581.png,CC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)O[C@H](C)C(=O)NC3CC3)C
3213075.png,C1CCCN(CC1)S(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)N(CC(=O)NC3=CC=C(C=C3)F)C4CCCCC4
12250321.png,CC(C)(C)C1=CC=C(C=C1)SC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=C(C=C4)OC
45620013.png,C1=CC=C(C=C1)N(CC#N)C(=O)COC(=O)C2=CC=C(C=C2)N3C(=O)C4=CC=CC=C4C3=O
42182775.png,COC1=C(C=C(C=C1)/C=C\C(=O)[O-])OCCOC2=C(C=CC(=C2)Cl)Cl
83695717.png,CC(C)(C)C(C(CC(=O)O)N)O
79315185.png,CCN1CCCC1CN(C)C(=O)NC(C(C)O)C(=O)O
25597599.png,CC(C)(C)NC(=O)NC(=O)COC(=O)[C@@H](C1=CC=CC=C1)NC(=O)C2=CC=CS2
72100943.png,CN1C=NC=C1CS(=O)(=O)C2=CC(=CC=C2)Br
58357439.png,CNC(=O)C1=C(N=C2C(=CC=CN2C1=O)OC)NC3=CC(=C(C=C3)F)Cl
5701447.png,CC1CCC2(CC1)C(=O)N(C(=O)N2)/N=C\C3=CC=C(C=C3)C(=O)OC
69049011.png,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3)Br
56958736.png,C[C@@]12[C@@H](CCCC1=O)CCC2=C
92480357.png,CC1=CC(=C(C=C1)N2[C@H](C(=O)N(CC2=O)C3=C(C=CC(=C3)OC)OC)C4=CC=C(C=C4)OC)C
84434096.png,CC1=C(SC2=NN=C(N12)C)C(=O)NC3=CC=CC=C3C(=O)OC
42691821.png,CCCCCNCC1=NOC(=N1)C2=CC=CC(=C2)C
82720416.png,CC(C)(C)ONCC1=CC=C(O1)Cl
1738470.png,CCOC1=C(C=C(C=C1)C2C3=C(CC(CC3=O)(C)C)N(C4=C2C(=O)CC(C4)(C)C)CCOC)OCC
91514287.png,CC1CCC(=NN=C1)C
9102171.png,CCOC1=CC=CC=C1NCC(=O)NC2=CC=CC=C2C(=O)OC
90297934.png,C1CC2=CC(=NC=C2C1C(=O)N3CCN4C[C@@H](OC[C@H]4C3)C5=C(C(=C(C=C5)F)C#N)F)N6C=NN=N6
651791.png,CC1=CC(=C(C=C1)C)N2CCN(CC2)C(C3=CC=NC=C3)C4=NN=NN4CC5=CC=CC=C5
93645368.png,CC1=CC(=C(C=C1)N2C(=O)C[C@@H](C2=O)NC3=CC=CC=C3C(=O)O)C
87418444.png,CC(C1=CC=C(C=C1)C(=O)NCCC(=O)O)N2/C(=C\3/C=C4C=C(C=CC4=N3)Cl)/C=C(N2)C5=CC(=CC(=C5)Cl)Cl
10356445.png,CC1=C2C=CC(=CC=C2C(=C1)S(=O)(=O)Cl)C(C)C
35746233.png,COC1=CC(=C(C=C1)OC)[C@H]2CCCN2C(=O)CN3C(=O)C4=CC=CC=C4C=N3
32454444.png,CC1=C(C(=NN1C2=CC=CC=C2)C)[C@@H]3C(=O)NCCN3C(=O)CCC(=O)C4=CC=C(C=C4)Cl
16783796.png,C1CC(CN(C1)CCC(=O)NC2=CC=CC(=C2)N)C(=O)N
16627028.png,CN1CCCN(CC1)C2=NC=NC3=C2C=NN3
86155131.png,CCCC(=O)C(C)C(C)C(=O)OC
36306991.png,CC1=CC=CC=C1C2=NN=C(O2)SCC3=NC(=NO3)C(C)C
45252005.png,CC1=C(NC(=O)C(=C1)C(=O)N(CC2CCCO2)CC3=C(N=C4C=C(C=CC4=C3)OC)N5CCOCC5)C
90098645.png,CC1=CC(=CC(=C1)C(C2C(C(C2C(C3=CC(=CC(=C3)C)C)(C4=CC(=CC(=C4)C)C)P)C(C5=CC(=CC(=C5)C)C)(C6=CC(=CC(=C6)C)C)P)COC)(C7=CC(=CC(=C7)C)C)P)C
13947465.png,CC(C1=CC=CC=C1)NC(=O)C[C@@H](CC(=O)OC)OCC2=CC=CC=C2
14613195.png,CCO/C=C\C1=CC=C(C=C1)Br
48014899.png,C1CCOC(C1)CNC(=O)NC2CCN(CC2)CC3=CC=CC=C3F
3020064.png,CC1=C(C(CCC1=O)(C)C)C=CC=C
60234442.png,CC(C)C(C)CC(=O)NC1=CC=C(C=C1)NC2CCOCC2
63960159.png,CSCCNC(=O)N(CCCC(=O)O)C1=CC=CC=C1
40095921.png,C1=CC=C2C(=C1)C=CC(=C2Br)OCC(=O)OCC(=O)NC(=O)C3=CC=CS3
24285264.png,C1=CC(=CC(=C1)C(F)(F)F)CC2=CN=C(S2)NC(=O)C3=C(C=CC(=C3)Br)O
59754752.png,C1C2CNC1CN2C3=C(C4=CC=CC=C4N3C5=CC=CC=C5)C=O
29329.png,CN(C)CCOCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
60987576.png,CC1CCCN(C1)C(=O)CN(C)CCC(=O)O
75836690.png,C[NH+](C)CCOC1=C(C=CC=C1OC)CN2CCN(CC2)C(=O)C3CCCO3
25910609.png,CCCOC(=O)C[C@@H]1C(=O)NCCN1C(=S)NC(=O)/C=C/C2=CC=C(C=C2)F
61633050.png,CCNC(C1CCS(=O)(=O)C1)C2=CC=CC(=C2)C#N
41011331.png,C[C@@H](C/C=C/CSC1=NC(=O)C2=C(N1)C3=CC=CC=C3C[C@H]2C4CCCC4)C5=CC=CC=C5
33814764.png,CC1=NC=C(O1)C2=CC=C(C=C2)NS(=O)(=O)C3=CC(=C(C=C3)Br)C(=O)O
83856633.png,CN1CCNC(C1)CC2=CC(=O)NO2
42621630.png,CN1C[C@@]2(CC[C@@H]([C@@]34C2C(C(C31)[C@]5([C@H]([C@@H]([C@]6(CC4C5C6OCC7=CC=CC=C7)O)OC)O)O)OC)OC)COC
19853908.png,CC1CCCC2=C(O1)C(=CC(=C2)Cl)C(=O)O
24856279.png,CCN(CC(=O)NC1=C(C=CC(=C1)Cl)C)C(=O)CCS(=O)(=O)C2=CC=C(C=C2)Cl
52457938.png,COC1=CC(=C(C=C1)NC(=O)C[C@H](C2=CC=CC=C2)NC(=O)C3=CC=CC=C3Cl)[N+](=O)[O-]
30349527.png,C[C@H](C1=CC2=C(CCCC2)C=C1)NC(=O)[C@H](C)OC(=O)C3=CC(=C(C=C3)N4CCOCC4)[N+](=O)[O-]
30181874.png,CC(C)N1C(=CC=N1)NC(=O)CCNC(=O)C2=CC=CC=C2
92641239.png,C1C[C@@H](CN(C1)S(=O)(=O)CC2=CC=CC=C2)C(=O)NC3=CC=CC=C3
55046965.png,CCNC1=C(C=C(C=N1)Br)C(=O)NC(C)CC(C)C
49926726.png,CCCOC1=C(C=C(C=C1Cl)CNC2=CC3=C(C=C2)NC(=O)N3)OC
96348397.png,CCC1=C(C=C(S1)C(F)(F)F)[C@@H](C2=CC=CC=C2)N
47357901.png,C1CC2CC1CN2C3=NC=NC4=C3NC=N4
88027408.png,CC(C)CCC(C)N(C1=C(C=C(C=C1)N=O)C(C)(C)C)NC2=CC=CC=C2N=O
79059466.png,CC(C)(C)CCC(C1(CCCC1)N2CCCC2)N
10039436.png,CON1[C@@H]([C@]2(CN=C(S2)SC)C3=CC=CC=C31)O
26851546.png,COC1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2)OC)S(=O)(=O)NC3=CC=C(C=C3)OC
79214499.png,CC(C)C1C(=O)N(CC(=O)N1)CC2CSC3=CC=CC=C23
81761617.png,CC(C)C(C)NC1=NN=C(C=C1)C(F)(F)F
98852828.png,C[C@@H](CN1CCOCC1)NC(=O)C2=CC=CC=C2OC3=CC(=CC=C3)Br
96198109.png,C[C@@H]1CCC[C@]1(C2=CC(=CC=C2)Br)C(=O)O
51567243.png,CCN(CC)[C@@H](C1=CC=CC=C1)SCC(=O)O
4572086.png,CC(C)(C)C1=CC2=C(C=C1)NC(=C2CCCCN)C3=NC4=CC=CC=C4C(=C3)OC
50130538.png,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)C)F)NC(=O)C(C)N3CCC(CC3)C(=O)NC(C(C)C)C(=O)NC4=CC=CC(=C4)C(=O)NC5=C(C=C(C=C5)F)C
30659993.png,CC1=C(N(C(=C1C#N)NC(=O)CN2CCCN(CC2)CC3=CC=C(C=C3)OC)C[C@@H]4CCCO4)C
92499511.png,CC(C)(C)C(=O)N1CCC[C@@H]1C2=CC=CS2
85127121.png,CC1=CC(=C(C(=C1OC)C=CC(C(=O)OC)OC)O)C(=O)C
48130055.png,CC1=CC=CC2=NC(=CC(=O)N12)CSCCCNC(=O)C
1940892.png,CCCCCCN1[C@H]([C@H](C(=O)C1=O)C(=O)C2=CC=C(C=C2)C)C3=CC(=CC=C3)F
59621625.png,C1=CC=C2C=C3C=C([C-]=CC3=CC2=C1)C4=NC5=CC=CC6=C5C(=C4)C=C6.C1=CC=NC(=C1)S(=O)(=O)O.[Ir]
41930744.png,CCCN(CC(=O)NC1=C(C=CC(=C1)Cl)Cl)C(=O)C2CCN(CC2)C3=NC4=CC=CC=C4O3
35942305.png,C[C@@H](C1=CC=CC=N1)NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)[N-]C3=C(C=CC(=C3)Cl)Cl
56942696.png,COC1=CC=C(C=C1)CN2C(=NN=C2[C@@H](CC3=CNC4=CC=CC=C43)NC(=S)NCC5=CC=CC=C5)CCC6=CC=CC=C6
95493167.png,C[C@@]1(C(=O)N(C(=O)N1)CC2=CC=C(C=C2)OC)CC(=O)O
27526403.png,CCCCOC1=CC=CC(=C1)C(=O)NC(=S)NC2=C(C3=C(S2)C[C@@H](CC3)C)C#N
90917842.png,CCCCC1=NC(=C(N1)C)C2=CN=C(C=C2)OC
13830086.png,CC(C)[Si]1(OCC2C(CC(O2)N3C=NC4=C(N=C(N=C43)C5=CC=C(C=C5)[N+](=O)[O-])N)O[Si](O1)(C(C)C)C(C)C)C(C)C
17469300.png,C1CC1C(=O)NC2=CC=CC(=C2)CNC(=O)CCNS(=O)(=O)C3=CC=CC=C3F
51922590.png,C[C@@H]1C[C@H](CN(C1)C(=O)CSC2=NC=C(C=C2)C(F)(F)F)C
1808591.png,CC1(CC2=C(C(C3=C(N2CC(=O)[O-])CC(CC3=O)(C)C)C4=CC(=C(C=C4)OCC#C)Cl)C(=O)C1)C
17202538.png,CCCC(=O)NC1=CC=C(C=C1)NC(=O)COC2=C(C=C(C=C2)C3=CC=CC=C3)Br
79150671.png,CCNCC1=C(C=CC(=N1)C)OCC
74848397.png,CSC1=NC(=O)C(C(=N1)C2=CSC=C2)C#N
63475685.png,CC1CCC(CC1)OC(CNC2CC2)C3=CC=C(C=C3)Br
59687455.png,CCCCC(CC)COC1=CC2=C(C=C1C)N=C(O2)C3=CC=C(C=C3)C4=NC5=C(O4)C=C(C(=C5)C)OCC
62952503.png,CC1=CC(=C(C=C1)C)NC(=O)C2=NC=C(C=C2)Br
9073678.png,CCN(CC)CC1=CC=CC=C1CNC(=O)C2=CC=C(C=C2)OC(F)(F)F
59696634.png,CC1=CC(=C2C=C(C3=NN=NN3C2=C1)C(=O)O)C(F)(F)F
43937486.png,CCOCCN1C2=C(C=C(C=C2)OC)SC1=NC(=O)/C=C\C3=CC4=C(C=C3)OCO4
49795914.png,CN1C=C(C=C1C(=O)NC2=CN(C(=C2)C(=O)NC3=CN(C(=C3)C(=O)NCCC(=N)N)C)C)NC=O.Br
24701069.png,C#CC(=O)NC1=CC=C(C=C1)C(=O)NCC(=O)O
79841517.png,CC1=C(C(=NN1C2=C(C=NC=C2)Cl)C)N
1763100.png,C1CN(C(=[NH+]1)C2=CC=CC=C2)C(=O)/C=C/C[NH+]3C[C@@H]4C[C@H](C3)C5=CC=CC(=O)N5C4
21699948.png,CC1=CC(=C(N1)C2=CC=C(C=C2)S(=O)(=O)C)C3=CC4=C(C=C3)OCO4
97317015.png,C[C@H](C(=O)N1CCC(CC1)NC(=O)C2=CSC=C2)N3CCCCCC3
70238761.png,CCCN(CCC1=CC=CC=C1)C(CC)CCC2=C(C=CC=C2C3(CCCC3)F)C4(CCCC4)F
50071967.png,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC=C2)F)NC(=O)C(C)N3CCC(CC3)C(=O)NC4=CC=CC(=C4C)C(=O)N
92074599.png,CCCCOC1=CC=C(C=C1)NC(=O)NCC2CCN(CC2)C3=CN=CC=C3
11705614.png,CCCN(C1=C(CC(N(C1=O)CC2=CC=C(C=C2)N=C(N)N)C3=CC=CC=C3)C)C(=O)CC(=O)O
58633694.png,CCN1C=C(C2=C1C=CC(=C2)[N+]#[C-])[C@@H]3CC[C@@H](C3)N(C)C
68983937.png,CC1=C(N=CC=C1)C(=O)CCC2=COC(=N2)C3=CC(=C(C=C3)OC)OCC4CCCCC4
53290263.png,CC1=NC(=C(C=C1)C#N)SCC(=O)C2=C(ON=[N+]2C3=CC=C(C=C3)OC)[O-]
25921859.png,C1C[C@@H](CN(C1)S(=O)(=O)C2=CC=CC=C2)C(=O)NC3=NN=C(O3)C4=CC=C(C=C4)F
45351977.png,C1CC(N(C1)C(=O)CCNC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-])C3=CC4=C(C=C3)OCCO4
48062885.png,CC1=CC(=C(N1CC=C)C)C(=O)/C(=C\C2=CC=C(C=C2)OCC3=NOC(=N3)C)/C#N
7333099.png,C1C[C@H]2C[C@@H]1[C@@H]3[C@@H]2C4=C(C=C(C=C4N[C@H]3C5=CC(=C(C=C5)F)F)Cl)C(=O)[O-]
92789125.png,C[C@H](C(=O)NC1=CC(=CC=C1)S(=O)(=O)N(C)C)SC2=NC3=C(N2CCOC)C=CC(=C3)Cl
61617343.png,CCCN(CC(=O)NC)C(C1=CC=C(C=C1)C)C(CC)N
90512153.png,CCOC(=O)C1=CC=C(C=C1)NC(=O)C2CN(C2)C(=O)C3=CC=C(O3)[N+](=O)[O-]
96588398.png,C[C@]1(CCC2=CC(=C(C=C2C1)OC)OC)C(=O)O
74480823.png,CC[NH+]1CCCC1CNC(=O)C(=O)NC2=C(C=C3C4=CC=CC=C4OC3=C2)OC
74959369.png,CC(C)(C)[Si](C)(C)OCC12CC(CC1C=CC=C2)O[Si](C)(C)C(C)(C)C
28029471.png,CN(CC1=CC2=C(C=C1)OCCO2)C(=O)COC(=O)C3=C(C=CC(=C3)[N+](=O)[O-])N4CCCC4
52901880.png,COC1=CC=CC(=C1)N2C[C@H](CC2=O)C(=O)NCCN3C=NC4=CC=CC=C4C3=O
75146152.png,COC(=O)NCCC1C2C(C(=O)C3=C(C2=O)C(=CC=C3)O)NN1
3702861.png,C1CCC(CC1)N=C2N(C(=O)C(=CC3=CC=C(C=C3)OCC4=C(C=C(C=C4)Br)Br)S2)C5CCCCC5
65107477.png,CC(C)(CNC(=O)C1=C(C=CC(=C1)[N+](=O)[O-])Cl)O
87912963.png,C[C@](C1=C(C=CC=C1F)F)(C(=O)N(C)C#N)NC(=O)C2=CC=C(C=C2)C3=C(C=C(C=C3)C(=O)O)Cl
54552080.png,CCN(CCOC(=O)OC1=CC=CC=C1OC)C2=CC=CC=C2
57680373.png,C[C@@]12[C@@H]([C@H](OC1/C(=C/N(C)C)/C#N)COC(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)OC(O2)(C)C
25970406.png,C[C@@H](C(=O)OCCOC1=CC=C(C=C1)Br)N2C3=CC=CC=C3OC2=O
58558536.png,CC(C)(C)[C@H](CC(=O)OC)C(=O)O
5769422.png,CCCOC1=C(C=C(C=C1)/C=C/C2=NC(=C(C(=O)N2)[N+](=O)[O-])O)OC
60238100.png,CCCCN1C(=C(C(=O)NC1=O)N(C2CCCC2)C(=O)CSC3=CC(=CC=C3)Br)N
21201595.png,CCCC(CCC)C(=O)N1CC(C(=O)N(C2=C1C=CC(=C2)C)CC(=O)C3=CC=CC=C3C)NC(=O)NC4=CC=CC(=C4)C(=O)OCC
61181512.png,CCN(CCC(=O)O)C(=O)NC1=CC(=CC=C1)SC
65460555.png,CC1(CNCCN1S(=O)(=O)C2=CC(=C(C=C2)OC)OC)C
70621264.png,C1[C@@H]([C@@H]([C@H]([C@@H]1OC(=O)C2=CC=CC=C2)C=CC(=O)CC3=CC=CC=C3)CC(=O)O)O
6034603.png,C1CC(N(C1)C(=O)C23CC4C5C(C2ON(C3C(=O)O4)CC6=CC(=CC=C6)/C=C/OCCO)OC(O5)(C7=CC=CC=C7)C8=CC=CC=C8)C(=O)NCCO
85477486.png,CCOC1=C(C=C(C=C1)C(=O)NCC(C2=CC=CC=C2Cl)[NH+](C)C)[N+](=O)[O-]
10081761.png,CCC1=CC(=C(O1)C2=NC(CO2)(C)C)C
35431695.png,C[C@@H]1CCCN(C1)S(=O)(=O)N[C@@H](C)C2=CC=C(C=C2)N3C=NC=N3
78822211.png,CC1=C(C=CC(=C1)Cl)NCC2=NN=C(O2)C3=CC=CC=C3
14940745.png,CC(C1=CC=CC=C1)P(=O)(NC)NC2=CC=CC=C2
79413533.png,CC1CCCCN1C(C)C(C)CNC(C)(C)C
7248686.png,CCOC(=O)C1=C(C2=C(N1)C[C@@H]([C@@H](C2=O)C(=O)OC)C)C
81264414.png,CC1=CC=C(C=C1)C(C2CC2)NC3=C(C=C(C=C3)Cl)Br
35617039.png,COC1=CC(=C(C=C1)S(=O)(=O)N(CC=C)CC2=CC=CC=C2)[N+](=O)[O-]
68801158.png,C1CNCCC1(CC2=CN=CC=C2)O
26068818.png,CC1=CC=C(C=C1)S(=O)(=O)N2CCC(=NO[C@H](C)C(=O)NC3=NOC(=C3)C)CC2
88417369.png,CCOC(=O)C(CC1=CC=CC(=C1)CCCCP(=O)(OCC)OCC)(C(=O)OCC)NC(=O)C
11341103.png,C[C@@H](C(F)(F)F)NC1=C(C(=NC2=NC=NN12)Cl)C3=C(C=C(C=C3F)OCCCN4CCCC4)F
81577352.png,CC1CCOC1C(C2=CC3=C(C=C2)N(C(=O)O3)C)Cl
73190836.png,CC1=CC=C(S1)CC(C(=O)NC(CC2=CN=CN2)C(=O)OC)NC(=O)OC(C)(C)C
50890210.png,COC(=O)CN(C1=CC=C(C=C1)Cl)S(=O)(=O)C2=C(C=CC(=C2)Cl)Cl
86215172.png,CCCCCCCCCCCCC(C)OC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O
84370898.png,CC1=C(C(=CC=C1)NC(=O)C(C)N2C3=C(C=CC(=N3)[N+](=O)[O-])OC(C2=O)(C)C)C
42176916.png,CC1=CC=C(C=C1)[C@](C)(CC2=CC3=C(C=C2)OCO3)C=O
14800770.png,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)CCC4=CC(=CC=C4)OCC5N=NN=N5
59240195.png,C1=CC=C(C(=C1)N2C(=CC(=N2)C(F)(F)F)OCC(=O)NC3=C(C=CN=C3)C(=O)O)Cl
48375501.png,C/C(=N/NC(=O)NCCOC)/C1=C(C=CC(=C1)Cl)Cl
4282692.png,CN1C(=O)C2(CC3C4C(CC=C3C(C2(C1=O)Cl)C5=C(C=C(C=C5OC)O)OC)C(=O)N(C4=O)CCC6=CC=C(C=C6)O)Cl
70028546.png,C1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC(=C4C=CC=CC4=O)NC(=C3)C5=CC6=CC=CC=C6C=C5
22545396.png,CC1=C(C=CC=C1Cl)NC2=NC=NC(=C2N)NC3=CC=CC=C3
11417919.png,CC1=CC2=C(C=C1C)OCC/C(=C\C3=CC=C(C=C3)Cl)/C2C4=CC=C(C=C4)O
37330207.png,CCN([C@H]1CCS(=O)(=O)C1)C(=O)[C@@H](C)[NH2+]C2=CC=C(C=C2)OC3CCCC3
29130490.png,COCCNC(=O)C1=CC=CC2=C1N[C@@H]([C@H]3[C@H]2C=CC3)C4=CNC5=CC=CC=C54
71633333.png,CC(C1=CC=CN1)N[C@H]2CCN(C2)C(=O)OC(C)(C)C
43453163.png,CC1=C(C=CC(=N1)C(=O)NC2=CC=CC=C2C#N)C(=O)O
84544582.png,CC1CC2=CC=CC=C2N(C1)C(=O)C3=C(C=C(C(=C3)C)C)OC
10919775.png,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2OC(=O)C)OC(=O)C)S(=O)(=O)C3=CC=CC=C3)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C
19252036.png,C1C2C3[C@H](C4=C(NC(=O)S4)SC3C1C5C2C(=O)N(C5=O)CCCC(=O)O)C6=CC=C(C=C6)OCC7=CC=CC=C7
53068557.png,CCC1C(=O)NC2=C(O1)C=CC(=C2)S(=O)(=O)N3CCC(CC3)C(=O)NC4CC4
55087344.png,CC(C)C(C)NCCN1C=NC2=C(C1=O)C=CS2
29252132.png,CC1=CC(=CC(=C1)N(C2=NC(=CS2)C3=CC=C(C=C3)F)C(=O)C4=NN(C(=O)C=C4)C)C
82254192.png,COC(=O)C1CCC(=O)CCCC1=O
30272495.png,CC1=C(C=C(C=C1)F)NC(=O)CN2C=NC3=C(C2=O)C=C(S3)C4=CC=CC=C4
69282233.png,CCOC(CC1=C(C=C(C=C1)OCC2=C(OC(=N2)C3=CC=C(C=C3)C(F)(F)F)C)C)C(=O)OCC
